playerID,year,SeasonsPlayed,Games,AtBats,Runs,Hits,Doubles,Triples,HomeRuns,RunsBattedIn,StolenBases,CaughtStealing,Walks,Strikeouts,IntentionalWalks,HitsByPitch,SacrificeHits,SacrificeFlies,GroundedIntoDoublePlays,BattingAverage,OnBasePercentage,SluggingPercentage,isArbitrationEligible,isFreeAgent,year_salary,teamID,salary,LogSalary,LogSalaryDifference,SalaryRatio
alomaro01,2001,13,157,575,113,193,34,12,20,100.0,30.0,6.0,80,71.0,5.0,4.0,9.0,9.0,9.0,0.3356521739130435,0.41467065868263475,0.5408695652173913,False,True,2002,NYN,7939664,6.89980212383345,-0.23407768950408236,0.5833407430426173
alomaro01,2002,14,149,590,73,157,24,4,11,53.0,16.0,4.0,57,83.0,4.0,1.0,6.0,1.0,12.0,0.26610169491525426,0.3312788906009245,0.376271186440678,False,True,2003,NYN,8000000,6.903089986991944,-0.3041471230867403,0.49642412262542945
alomaro01,2003,15,140,516,76,133,28,2,5,39.0,12.0,2.0,59,77.0,3.0,3.0,12.0,8.0,17.0,0.25775193798449614,0.33276450511945393,0.3488372093023256,False,True,2004,ARI,1000000,6.0,0.6178010420850715,4.147639884505835
alomasa02,1990,0,132,445,60,129,26,2,9,66.0,4.0,1.0,25,46.0,2.0,2.0,5.0,6.0,10.0,0.2898876404494382,0.3263598326359833,0.41797752808988764,False,False,1991,CLE,360000,5.556302500767287,0.07626194698018107,1.1919607285811709
alomasa02,1991,1,51,184,10,40,9,0,0,7.0,0.0,4.0,8,24.0,1.0,4.0,2.0,1.0,4.0,0.21739130434782608,0.2639593908629442,0.266304347826087,False,False,1992,CLE,525000,5.720159303405957,-0.2751303947448456,0.530725072759761
alomasa02,1992,2,89,299,22,75,16,0,2,26.0,3.0,3.0,13,32.0,3.0,5.0,3.0,0.0,7.0,0.2508361204013378,0.29337539432176657,0.32441471571906355,False,False,1993,CLE,1300000,6.113943352306837,-0.5741308423395459,0.2666055326041577
alomasa02,1993,3,64,215,24,58,7,1,6,32.0,3.0,1.0,11,28.0,0.0,6.0,1.0,4.0,3.0,0.26976744186046514,0.3177966101694915,0.3953488372093023,True,False,1994,CLE,2200000,6.342422680822207,-0.25517273325396417,0.5556831997576008
alomasa02,1994,4,80,292,44,84,15,1,14,43.0,8.0,4.0,25,31.0,2.0,2.0,0.0,1.0,7.0,0.2876712328767123,0.346875,0.4897260273972603,True,False,1995,CLE,2550000,6.4065401804339555,-0.2125255906908725,0.6130196690589083
alomasa02,1995,5,66,203,32,61,6,0,10,35.0,3.0,1.0,7,26.0,0.0,3.0,4.0,1.0,8.0,0.30049261083743845,0.3317757009345794,0.47783251231527096,True,False,1996,CLE,2575000,6.4107772333772095,-0.3105701008531421,0.48913630571575334
alomasa02,1996,6,127,418,53,110,23,0,11,50.0,1.0,0.0,19,42.0,0.0,3.0,2.0,2.0,20.0,0.2631578947368421,0.2986425339366516,0.39712918660287083,False,True,1997,CLE,2600000,6.414973347970818,-0.06958097886791315,0.8519596395481936
alomasa02,1997,7,125,451,63,146,37,0,21,83.0,0.0,2.0,19,48.0,2.0,3.0,6.0,1.0,16.0,0.3237250554323725,0.35443037974683544,0.5454545454545454,False,True,1998,CLE,2725000,6.435366506612661,0.09318611445001412,1.2393275795873888
alomasa02,1998,8,117,409,45,96,26,2,6,44.0,0.0,3.0,18,45.0,0.0,3.0,5.0,3.0,15.0,0.23471882640586797,0.2702078521939954,0.35207823960880197,False,True,1999,CLE,2800000,6.447158031342219,-0.19059079241342136,0.644776510568036
alomasa02,1999,9,37,137,19,42,13,0,6,25.0,0.0,1.0,4,23.0,0.0,0.0,1.0,2.0,1.0,0.30656934306569344,0.32167832167832167,0.5328467153284672,False,True,2000,CLE,2700000,6.431363764158987,-0.19301576655920005,0.6411862986351474
alomasa02,2000,10,97,356,44,103,16,2,7,42.0,2.0,2.0,16,41.0,1.0,4.0,4.0,4.0,9.0,0.2893258426966292,0.3236842105263158,0.4044943820224719,False,True,2001,CHA,2900000,6.4623979978989565,-0.12257547488513065,0.7540923327546533
alomasa02,2001,11,70,220,17,54,8,1,4,21.0,1.0,2.0,12,17.0,1.0,2.0,3.0,2.0,6.0,0.24545454545454545,0.288135593220339,0.34545454545454546,False,True,2002,CHA,2500000,6.3979400086720375,-0.28254887006927376,0.5217363912475357
alomasa02,2002,12,51,167,21,48,10,1,7,25.0,0.0,0.0,5,14.0,0.0,1.0,1.0,2.0,5.0,0.2874251497005988,0.30857142857142855,0.48502994011976047,False,True,2003,CHA,700000,5.845098040014257,0.39460677784142906,2.480885825871946
alomasa02,2003,13,75,194,22,52,12,0,5,26.0,0.0,0.0,4,17.0,0.0,0.0,5.0,1.0,4.0,0.26804123711340205,0.2814070351758794,0.4072164948453608,False,True,2004,CHA,700000,5.845098040014257,0.25741544168871755,1.8089036775217984
alomasa02,2004,14,50,146,15,35,4,0,2,14.0,0.0,0.0,11,13.0,2.0,2.0,3.0,2.0,4.0,0.23972602739726026,0.2981366459627329,0.3082191780821918,False,True,2005,TEX,550000,5.740362689494244,0.41425116018535846,2.5956800558547335
alonsyo01,2012,0,155,549,47,150,39,0,9,62.0,3.0,0.0,62,101.0,9.0,3.0,1.0,4.0,14.0,0.273224043715847,0.3478964401294498,0.39344262295081966,False,False,2013,SDN,1120000,6.049218022670182,-0.07328352330857335,0.8447271963282876
alonsyo01,2013,1,97,334,34,94,11,0,6,45.0,6.0,0.0,32,47.0,5.0,2.0,0.0,7.0,9.0,0.281437125748503,0.3413333333333333,0.36826347305389223,False,False,2014,SDN,980000,5.991226075692495,-0.3436682300176406,0.4532436935110953
alonsyo01,2014,2,84,267,27,64,19,1,7,27.0,6.0,1.0,17,36.0,1.0,1.0,0.0,3.0,8.0,0.2397003745318352,0.2847222222222222,0.3970037453183521,False,False,2015,SDN,1650000,6.217483944213907,-0.6228415974423012,0.23831885440086548
alonsyo01,2015,3,103,354,50,100,18,1,5,31.0,2.0,5.0,42,48.0,3.0,3.0,0.0,3.0,13.0,0.2824858757062147,0.36069651741293535,0.3813559322033898,True,False,2016,OAK,2650000,6.423245873936808,-0.23743474590042535,0.5788489556752272
aloumo01,1992,0,115,341,53,96,28,2,9,56.0,16.0,2.0,25,46.0,0.0,1.0,5.0,5.0,5.0,0.28152492668621704,0.3279569892473118,0.45454545454545453,False,False,1993,MON,210000,5.3222192947339195,0.2533713331169647,1.7921375234900616
aloumo01,1993,1,136,482,70,138,29,6,18,85.0,17.0,6.0,38,53.0,9.0,5.0,3.0,7.0,9.0,0.2863070539419087,0.34022556390977443,0.483402489626556,False,False,1994,MON,1415000,6.150756439860309,-0.42543576174107844,0.37546048624892925
aloumo01,1994,2,107,422,81,143,31,5,22,78.0,7.0,6.0,42,63.0,10.0,2.0,0.0,5.0,7.0,0.33886255924170616,0.3970276008492569,0.5924170616113744,False,False,1995,MON,3000000,6.477121254719663,-0.5648220338807519,0.272381725105924
aloumo01,1995,3,93,344,48,94,22,0,14,58.0,4.0,3.0,29,56.0,6.0,9.0,0.0,4.0,9.0,0.27325581395348836,0.34196891191709844,0.45930232558139533,True,False,1996,MON,3050000,6.484299839346786,-0.1025811449413414,0.7896213002989645
aloumo01,1996,4,143,540,87,152,28,2,21,96.0,9.0,4.0,49,83.0,7.0,2.0,0.0,7.0,15.0,0.2814814814814815,0.3394648829431438,0.45740740740740743,True,False,1997,FLO,4500000,6.653212513775344,-0.21263177215848295,0.6128698090575841
aloumo01,1997,5,150,538,88,157,29,5,23,115.0,9.0,5.0,70,85.0,9.0,4.0,0.0,7.0,13.0,0.29182156133828996,0.37318255250403876,0.49256505576208176,True,False,1998,HOU,5020000,6.70070371714502,-0.28480737434381,0.5190301969614196
aloumo01,1998,6,159,584,104,182,34,5,38,124.0,11.0,3.0,84,87.0,11.0,5.0,0.0,6.0,14.0,0.3116438356164384,0.39911634756995584,0.5821917808219178,False,True,1999,HOU,5000000,6.698970004336019,0.053795396669210405,1.1318669962987267
aloumo01,2000,7,126,454,82,161,28,2,30,114.0,3.0,3.0,52,45.0,4.0,2.0,0.0,9.0,21.0,0.35462555066079293,0.4158607350096712,0.6233480176211453,False,True,2001,HOU,5250000,6.720159303405957,-0.14161008827632315,0.7217551837400402
aloumo01,2001,8,136,513,79,170,31,1,27,108.0,5.0,1.0,57,57.0,14.0,3.0,0.0,8.0,18.0,0.3313840155945419,0.3958691910499139,0.5536062378167641,False,True,2002,CHN,6000000,6.778151250383644,-0.07416142112514645,0.8430213603919859
aloumo01,2002,9,132,484,50,133,23,1,15,61.0,8.0,0.0,47,61.0,4.0,0.0,0.0,3.0,15.0,0.27479338842975204,0.33707865168539325,0.4194214876033058,False,True,2003,CHN,9500000,6.977723605288848,-0.4727232342276011,0.3367260887188265
aloumo01,2003,10,151,565,83,158,35,1,22,91.0,3.0,1.0,63,67.0,7.0,7.0,0.0,3.0,16.0,0.27964601769911507,0.3573667711598746,0.46194690265486726,False,True,2004,CHN,9500000,6.977723605288848,-0.25449957701962056,0.5565451763042314
aloumo01,2004,11,155,601,106,176,36,3,39,106.0,3.0,0.0,68,80.0,2.0,0.0,0.0,6.0,12.0,0.2928452579034942,0.36148148148148146,0.5574043261231281,False,True,2005,SFN,7250000,6.860338006570994,-0.07333206731539832,0.8446327807812446
aloumo01,2005,12,123,427,67,137,21,3,19,63.0,5.0,1.0,56,43.0,1.0,3.0,0.0,4.0,11.0,0.32084309133489464,0.4,0.5175644028103045,False,True,2006,SFN,5827974,6.765517605609669,-0.22721389572042927,0.5926333729928058
aloumo01,2006,13,98,345,52,104,25,1,22,74.0,2.0,1.0,28,31.0,2.0,1.0,0.0,4.0,15.0,0.30144927536231886,0.35185185185185186,0.5710144927536231,False,True,2007,NYN,7500000,6.8750612633917,-0.3813927555905625,0.4155346504417645
aloumo01,2007,14,87,328,51,112,19,1,13,49.0,3.0,0.0,27,30.0,5.0,2.0,0.0,3.0,13.0,0.34146341463414637,0.39166666666666666,0.524390243902439,False,True,2008,NYN,7500000,6.8750612633917,-0.3132034382942672,0.4861794093843188
altheaa01,2015,0,39,137,25,33,11,4,5,22.0,6.0,2.0,16,41.0,0.0,5.0,1.0,2.0,3.0,0.24087591240875914,0.3375,0.48905109489051096,False,False,2016,PHI,515500,5.7122286696195355,-0.06473578010310987,0.8615177305118378
altuvjo01,2011,0,57,221,26,61,10,1,2,12.0,7.0,3.0,5,29.0,0.0,2.0,5.0,1.0,5.0,0.27601809954751133,0.29694323144104806,0.3574660633484163,False,False,2012,HOU,483000,5.683947130751513,-0.1625254512533818,0.6878196023701033
altuvjo01,2012,1,147,576,80,167,34,4,7,37.0,33.0,11.0,40,74.0,0.0,6.0,4.0,4.0,8.0,0.2899305555555556,0.3402555910543131,0.3993055555555556,False,False,2013,HOU,505700,5.703892953632544,0.201925939540053,1.5919372300331616
altuvjo01,2013,2,152,626,64,177,31,2,5,52.0,35.0,13.0,32,85.0,5.0,2.0,4.0,8.0,24.0,0.2827476038338658,0.3158682634730539,0.36261980830670926,False,False,2014,HOU,1250000,6.096910013008056,-0.17771125727123938,0.6641845098340995
altuvjo01,2014,3,158,660,85,225,47,3,7,59.0,56.0,9.0,36,53.0,7.0,5.0,1.0,5.0,20.0,0.3409090909090909,0.37677053824362605,0.453030303030303,True,False,2015,HOU,2500000,6.3979400086720375,0.4055936161908864,2.544448213356484
altuvjo01,2015,4,154,638,86,200,40,4,15,66.0,38.0,13.0,33,67.0,8.0,9.0,3.0,6.0,17.0,0.31347962382445144,0.35276967930029157,0.4592476489028213,True,False,2016,HOU,3687500,6.56673202898622,0.07766759306297022,1.1958249022332854
alvarpe01,2010,0,95,347,42,89,21,1,16,64.0,0.0,0.0,37,119.0,1.0,0.0,0.0,2.0,8.0,0.2564841498559078,0.32642487046632124,0.4610951008645533,False,False,2011,PIT,2050000,6.311753861055754,-0.44679379689215004,0.3574425116450639
alvarpe01,2011,1,74,235,18,45,9,1,4,19.0,1.0,0.0,24,80.0,1.0,2.0,1.0,0.0,11.0,0.19148936170212766,0.2720306513409962,0.28936170212765955,False,False,2012,PIT,2200000,6.342422680822207,-0.7033124424047204,0.19801019779507806
alvarpe01,2012,2,149,525,64,128,25,1,30,85.0,1.0,0.0,57,180.0,6.0,1.0,0.0,3.0,10.0,0.2438095238095238,0.3174061433447099,0.4666666666666667,False,False,2013,PIT,700000,5.845098040014257,0.24554255581898232,1.760121126794826
alvarpe01,2013,3,152,558,70,130,22,2,36,100.0,2.0,0.0,48,186.0,7.0,4.0,0.0,4.0,16.0,0.23297491039426524,0.2964169381107492,0.4731182795698925,True,False,2014,PIT,4250000,6.628388930050312,0.05882381367736933,1.1450483194245402
alvarpe01,2014,4,122,398,46,92,13,1,18,56.0,8.0,3.0,45,113.0,6.0,2.0,0.0,0.0,12.0,0.23115577889447236,0.31235955056179776,0.4045226130653266,True,False,2015,PIT,5750000,6.7596678446896306,-0.4508436610096229,0.35412479734134555
alvarpe01,2015,5,150,437,60,106,18,0,27,77.0,2.0,0.0,48,131.0,9.0,2.0,0.0,4.0,6.0,0.2425629290617849,0.31771894093686354,0.4691075514874142,True,False,2016,BAL,5731704,6.758283754215547,-0.41130021217411183,0.387882144302914
amarari01,1993,0,110,373,53,108,24,1,1,44.0,19.0,11.0,33,54.0,0.0,3.0,7.0,5.0,5.0,0.289544235924933,0.34782608695652173,0.3672922252010724,False,False,1994,SEA,232500,5.366422957225972,0.13166502045263773,1.354144532147391
amarari01,1994,1,77,228,37,60,10,2,4,18.0,5.0,1.0,24,28.0,1.0,1.0,7.0,2.0,3.0,0.2631578947368421,0.3333333333333333,0.37719298245614036,False,False,1995,SEA,250000,5.3979400086720375,0.06014383473331453,1.1485339434375874
amarari01,1995,2,90,238,45,67,14,2,2,19.0,21.0,2.0,21,33.0,0.0,1.0,1.0,0.0,3.0,0.2815126050420168,0.3423076923076923,0.38235294117647056,False,False,1996,SEA,450000,5.653212513775344,-0.14305188938492464,0.719363023573231
amarari01,1996,3,118,312,69,91,11,3,1,29.0,25.0,6.0,47,55.0,0.0,5.0,4.0,1.0,6.0,0.2916666666666667,0.3917808219178082,0.3557692307692308,True,False,1997,SEA,550000,5.740362689494244,0.30867382836020063,2.0355127561494424
amarari01,1997,4,89,190,34,54,5,0,1,21.0,12.0,8.0,10,34.0,0.0,3.0,5.0,2.0,7.0,0.28421052631578947,0.32682926829268294,0.3263157894736842,True,False,1998,SEA,550000,5.740362689494244,0.035005662960228,1.0839410479217704
amarari01,1998,5,73,134,25,37,6,0,1,4.0,11.0,1.0,13,24.0,0.0,1.0,0.0,1.0,1.0,0.27611940298507465,0.3422818791946309,0.34328358208955223,True,False,1999,BAL,500000,5.698970004336019,0.20084971452921785,1.5879971349046271
amarari01,1999,6,91,137,21,38,8,1,0,11.0,9.0,6.0,15,20.0,0.0,1.0,1.0,2.0,1.0,0.2773722627737226,0.34838709677419355,0.35036496350364965,False,True,2000,BAL,500000,5.698970004336019,0.05706028005420816,1.1404080651636945
amarial01,2012,0,105,275,35,66,15,5,5,32.0,8.0,4.0,17,42.0,1.0,0.0,6.0,2.0,2.0,0.24,0.282312925170068,0.38545454545454544,False,False,2013,SDN,497400,5.696705780933917,-0.4120284317749432,0.38723229331742987
amarial01,2013,1,146,368,35,87,14,4,5,32.0,4.0,2.0,22,57.0,1.0,2.0,3.0,1.0,7.0,0.23641304347826086,0.2824427480916031,0.33695652173913043,False,False,2014,SDN,511100,5.708505880955237,-0.39387131789387286,0.4037650114234169
amarial01,2014,2,148,423,39,101,13,2,5,40.0,12.0,1.0,29,69.0,5.0,1.0,8.0,5.0,6.0,0.23877068557919623,0.28602620087336245,0.3144208037825059,False,False,2015,SDN,1150000,6.060697840353612,-0.6191625364556064,0.24034631259279213
amaroru02,1992,0,126,374,43,82,15,6,7,34.0,11.0,5.0,37,54.0,1.0,9.0,4.0,2.0,11.0,0.2192513368983957,0.3033175355450237,0.34759358288770054,False,False,1993,PHI,150000,5.176091259055681,0.3370413077650465,2.172907844391239
amaroru02,1997,1,117,175,18,41,6,1,2,21.0,1.0,1.0,21,24.0,0.0,2.0,0.0,2.0,4.0,0.2342857142857143,0.32,0.3142857142857143,False,False,1998,PHI,265000,5.423245873936808,-0.3206565231227829,0.4779070936581676
amezaal01,2006,0,132,334,42,87,9,3,3,19.0,20.0,12.0,33,46.0,4.0,3.0,7.0,1.0,5.0,0.26047904191616766,0.33153638814016173,0.3323353293413174,False,False,2007,FLO,380000,5.57978359661681,-0.37970001197650305,0.4171574346167105
amezaal01,2007,1,133,400,46,105,14,9,2,30.0,13.0,7.0,35,52.0,0.0,4.0,4.0,5.0,4.0,0.2625,0.32432432432432434,0.3575,False,False,2008,FLO,945000,5.975431808509263,-0.6063294360261455,0.24755435106056492
amezaal01,2008,2,125,311,41,82,13,5,3,32.0,8.0,2.0,19,47.0,1.0,3.0,4.0,0.0,6.0,0.26366559485530544,0.3123123123123123,0.3665594855305466,False,False,2009,FLO,1300000,6.113943352306837,-0.7440100487496606,0.1802976022935305
anderbr01,1989,1,94,266,44,55,12,2,4,16.0,16.0,4.0,43,45.0,6.0,3.0,5.0,0.0,4.0,0.20676691729323307,0.32371794871794873,0.31203007518796994,False,False,1990,BAL,120000,5.079181246047625,0.41725973274400197,2.6137240423563894
anderbr01,1990,2,89,234,24,54,5,2,3,24.0,15.0,2.0,31,46.0,2.0,5.0,4.0,5.0,4.0,0.23076923076923078,0.32727272727272727,0.3076923076923077,False,False,1991,BAL,165000,5.217483944213907,0.2569751025823983,1.807070526538502
anderbr01,1991,3,113,256,40,59,12,3,2,27.0,12.0,5.0,38,44.0,0.0,5.0,11.0,3.0,1.0,0.23046875,0.33774834437086093,0.32421875,True,False,1992,BAL,365000,5.562292864456475,0.25193644980100594,1.7862261777137263
anderbr01,1992,4,159,623,100,169,28,10,21,80.0,53.0,16.0,98,98.0,14.0,9.0,10.0,9.0,2.0,0.2712680577849117,0.37347767253044656,0.449438202247191,True,False,1993,BAL,1855000,6.268343913951065,0.18190249118009927,1.5202061711427708
anderbr01,1993,5,142,560,87,147,36,8,13,66.0,24.0,12.0,82,99.0,4.0,10.0,6.0,6.0,4.0,0.2625,0.36322188449848025,0.425,True,False,1994,BAL,3083333,6.489020431068613,-0.019055852869647616,0.9570709783238361
anderbr01,1994,6,111,453,78,119,25,5,12,48.0,31.0,1.0,57,75.0,3.0,10.0,3.0,2.0,7.0,0.26269315673289184,0.3563218390804598,0.4194260485651214,False,True,1995,BAL,3333333,6.522878701850887,0.22737183630250257,1.6879976446728875
anderbr01,1995,7,143,554,108,145,33,10,16,64.0,26.0,7.0,87,111.0,4.0,10.0,4.0,2.0,3.0,0.26173285198555957,0.37059724349157736,0.44404332129963897,False,True,1996,BAL,3613333,6.557907987418638,0.15157722832237575,1.4176767870977425
anderbr01,1996,8,149,579,117,172,37,5,50,110.0,21.0,8.0,76,106.0,1.0,22.0,6.0,4.0,11.0,0.2970639032815199,0.3964757709251101,0.6373056994818653,False,True,1997,BAL,4050000,6.607455023214668,0.48410998681809847,3.048666978999972
anderbr01,1997,9,151,590,97,170,39,7,18,73.0,18.0,12.0,84,105.0,6.0,19.0,2.0,1.0,1.0,0.288135593220339,0.39337175792507206,0.4694915254237288,False,True,1998,BAL,5441843,6.735746008002867,0.07908404363054622,1.1997314498502618
anderbr01,1998,10,133,479,84,113,28,3,18,51.0,21.0,7.0,75,78.0,1.0,15.0,4.0,1.0,7.0,0.2359081419624217,0.356140350877193,0.4196242171189979,False,True,1999,BAL,5674897,6.753957983444441,-0.08044168980411914,0.8309182737799822
anderbr01,1999,11,150,564,109,159,28,5,24,81.0,36.0,7.0,96,105.0,7.0,24.0,1.0,7.0,6.0,0.28191489361702127,0.4037626628075253,0.4769503546099291,False,True,2000,BAL,7127199,6.852918884992456,0.2085724486935101,1.6164878649599899
anderbr01,2000,12,141,506,89,130,26,0,19,50.0,16.0,9.0,92,103.0,5.0,8.0,5.0,7.0,4.0,0.25691699604743085,0.37520391517128876,0.4209486166007905,False,True,2001,BAL,7200000,6.857332496431268,-0.20516474940496998,0.6234982668434368
anderbr01,2001,13,131,430,50,87,12,3,8,45.0,12.0,4.0,60,77.0,4.0,8.0,2.0,1.0,3.0,0.20232558139534884,0.3106212424849699,0.3,False,True,2002,CLE,200000,5.301029995663981,1.0316111167832602,10.755017386034913
anderbr03,2006,0,134,365,46,82,23,1,8,33.0,4.0,7.0,30,90.0,2.0,5.0,2.0,3.0,3.0,0.22465753424657534,0.2903225806451613,0.3589041095890411,False,False,2007,CHA,390000,5.5910646070264995,-0.1053599058139163,0.7845851685955487
anderbr03,2008,1,109,181,24,42,13,0,8,26.0,5.0,1.0,10,45.0,0.0,0.0,2.0,0.0,2.0,0.23204419889502761,0.27225130890052357,0.43646408839779005,False,False,2009,CHA,440000,5.643452676486188,-0.36995139921105125,0.4266272588998639
anderda02,1985,1,77,221,24,44,6,0,4,18.0,5.0,4.0,35,42.0,3.0,1.0,4.0,1.0,4.0,0.19909502262443438,0.31007751937984496,0.28054298642533937,False,False,1986,LAN,200000,5.301029995663981,0.09554510086608747,1.2460776339470656
anderda02,1986,2,92,216,31,53,9,0,1,15.0,5.0,1.0,22,39.0,1.0,0.0,2.0,1.0,11.0,0.24537037037037038,0.3138075313807531,0.30092592592592593,False,False,1987,LAN,225000,5.352182518111363,0.057850122212714794,1.1424839882587925
anderda02,1987,3,108,265,32,62,12,3,1,13.0,9.0,5.0,24,43.0,1.0,1.0,6.0,1.0,2.0,0.2339622641509434,0.29896907216494845,0.3132075471698113,True,False,1988,LAN,262500,5.419129307741976,0.3826301112706796,2.4134044616208805
anderda02,1988,4,116,285,31,71,10,2,2,20.0,4.0,2.0,32,45.0,4.0,1.0,5.0,2.0,9.0,0.24912280701754386,0.325,0.3192982456140351,True,False,1989,LAN,420000,5.623249290397901,0.271893309767659,1.870222638789477
anderda02,1989,5,87,140,15,32,2,0,1,14.0,2.0,0.0,17,26.0,1.0,0.0,5.0,1.0,1.0,0.22857142857142856,0.310126582278481,0.2642857142857143,True,False,1990,SFN,500000,5.698970004336019,0.016177410141034798,1.037952334774965
anderda02,1991,6,100,226,24,56,5,2,2,13.0,2.0,4.0,12,35.0,2.0,0.0,2.0,0.0,8.0,0.24778761061946902,0.2857142857142857,0.3141592920353982,False,True,1992,LAN,350000,5.544068044350276,0.32587486500817064,2.11775085137747
anderga01,1995,0,106,374,50,120,19,1,16,69.0,6.0,2.0,19,65.0,4.0,1.0,2.0,4.0,8.0,0.32085561497326204,0.35175879396984927,0.5053475935828877,False,False,1996,CAL,250000,5.3979400086720375,0.33102303920060283,2.143004283881537
anderga01,1996,1,150,607,79,173,33,2,12,72.0,7.0,9.0,27,84.0,5.0,0.0,5.0,3.0,22.0,0.28500823723228996,0.3139717425431711,0.4052718286655684,False,False,1997,ANA,600000,5.778151250383644,0.06079832567842658,1.150266113197549
anderga01,1997,2,154,624,76,189,36,3,8,92.0,10.0,4.0,30,70.0,6.0,2.0,1.0,5.0,20.0,0.30288461538461536,0.33434190620272314,0.40865384615384615,False,False,1998,ANA,1500000,6.176091259055681,-0.22475953907105417,0.5959920421082928
anderga01,1998,3,156,622,62,183,41,7,15,79.0,8.0,3.0,29,80.0,8.0,1.0,3.0,3.0,13.0,0.2942122186495177,0.3251908396946565,0.454983922829582,True,False,1999,ANA,2200000,6.342422680822207,0.11636755566258916,1.3072768052932253
anderga01,1999,4,157,620,88,188,36,2,21,80.0,3.0,4.0,34,81.0,8.0,0.0,0.0,6.0,15.0,0.3032258064516129,0.33636363636363636,0.4693548387096774,True,False,2000,ANA,3250000,6.511883360978874,0.015758332144989673,1.0369512325301369
anderga01,2000,5,159,647,92,185,40,3,35,117.0,7.0,6.0,24,87.0,5.0,0.0,1.0,9.0,21.0,0.28593508500772796,0.3073529411764706,0.5193199381761978,True,False,2001,ANA,4500000,6.653212513775344,-0.10211578034583724,0.7904678658391023
anderga01,2001,6,161,672,83,194,39,2,28,123.0,13.0,6.0,27,100.0,4.0,0.0,0.0,5.0,12.0,0.28869047619047616,0.31392045454545453,0.47767857142857145,False,True,2002,ANA,5000000,6.698970004336019,-0.06624344517167735,0.8585321336414516
anderga01,2002,7,158,638,93,195,56,3,29,123.0,6.0,4.0,30,80.0,11.0,0.0,0.0,10.0,11.0,0.3056426332288401,0.33185840707964603,0.5391849529780565,False,True,2003,ANA,5350000,6.7283537820212285,-0.010488623496375915,0.9761383523983274
anderga01,2003,8,159,638,80,201,49,4,29,116.0,6.0,3.0,31,83.0,10.0,0.0,0.0,4.0,15.0,0.31504702194357365,0.3447251114413076,0.5407523510971787,False,True,2004,ANA,6200000,6.7923916894982534,-0.04489253291813444,0.9017942608829033
anderga01,2004,9,112,442,57,133,20,1,14,75.0,2.0,1.0,29,75.0,6.0,1.0,0.0,3.0,3.0,0.3009049773755656,0.3431578947368421,0.4457013574660634,False,True,2005,LAA,9600000,6.982271233039568,-0.5006903296120093,0.3157255077743005
anderga01,2005,10,142,575,68,163,34,1,17,96.0,1.0,1.0,23,84.0,8.0,0.0,0.0,5.0,13.0,0.28347826086956524,0.30845771144278605,0.43478260869565216,False,True,2006,LAA,10600000,7.02530586526477,-0.410523527280958,0.3885764468122432
anderga01,2006,11,141,543,63,152,28,2,17,85.0,1.0,0.0,38,95.0,11.0,0.0,0.0,7.0,8.0,0.27992633517495397,0.3231292517006803,0.43278084714548803,False,True,2007,LAA,11600000,7.064457989226918,-0.4688426138780839,0.3397483733742724
